valueDateTimeOffset,settlementPeriod,transmissionSystemDemand,nationalDemand,B1_indicatedGeneration,B10_indicatedGeneration,B11_indicatedGeneration,B12_indicatedGeneration,B13_indicatedGeneration,B14_indicatedGeneration,B15_indicatedGeneration,B16_indicatedGeneration,B17_indicatedGeneration,B2_indicatedGeneration,B3_indicatedGeneration,B4_indicatedGeneration,B5_indicatedGeneration,B6_indicatedGeneration,B7_indicatedGeneration,B8_indicatedGeneration,B9_indicatedGeneration,B1_indicatedDemand,B10_indicatedDemand,B11_indicatedDemand,B12_indicatedDemand,B13_indicatedDemand,B14_indicatedDemand,B15_indicatedDemand,B16_indicatedDemand,B17_indicatedDemand,B2_indicatedDemand,B3_indicatedDemand,B4_indicatedDemand,B5_indicatedDemand,B6_indicatedDemand,B7_indicatedDemand,B8_indicatedDemand,B9_indicatedDemand,B1_indicatedMargin,B10_indicatedMargin,B11_indicatedMargin,B12_indicatedMargin,B13_indicatedMargin,B14_indicatedMargin,B15_indicatedMargin,B16_indicatedMargin,B17_indicatedMargin,B2_indicatedMargin,B3_indicatedMargin,B4_indicatedMargin,B5_indicatedMargin,B6_indicatedMargin,B7_indicatedMargin,B8_indicatedMargin,B9_indicatedMargin,B1_indicatedImbalance,B10_indicatedImbalance,B11_indicatedImbalance,B12_indicatedImbalance,B13_indicatedImbalance,B14_indicatedImbalance,B15_indicatedImbalance,B16_indicatedImbalance,B17_indicatedImbalance,B2_indicatedImbalance,B3_indicatedImbalance,B4_indicatedImbalance,B5_indicatedImbalance,B6_indicatedImbalance,B7_indicatedImbalance,B8_indicatedImbalance,B9_indicatedImbalance,imbalancePrice,lossOfLoadProbability,deratedMargin
2025-10-06 06:00:00+00:00,15,27879,26863,3061,812,16365,2227,214,100,1747,18591,106,4926,359,6348,6412,10208,12253,18504,20836,-85,-1556,-2802,-2731,-655,-2274,-749,-2921,-1378,-187,-115,-312,-506,-1046,-1651,-4617,-6114,-3334,5295,-7359,6776,2015,4446,9116,-5451,1842,-4971,-154,-5778,-4330,-9463,-6383,-10028,-9740,2815,-2636,9771,-3629,-1154,-4333,301,11553,-3342,4406,332,5554,5071,7417,8121,8544,6963,99.0,0.0,19769.584
2025-10-06 06:30:00+00:00,16,29216,28200,3017,638,16601,1811,43,121,1778,18819,110,4872,354,6287,6347,10084,12165,18705,21032,-92,-1628,-2964,-2846,-689,-2378,-758,-3091,-1462,-202,-122,-333,-542,-1120,-1758,-4872,-6462,-3322,5124,-7059,6486,1946,4231,9063,-5127,1673,-4946,-152,-5740,-4265,-9327,-6181,-9552,-9070,2759,-2978,9684,-4331,-1392,-4528,286,11437,-3506,4327,325,5455,4941,7157,7831,8258,6481,99.5,0.0,18466.586
2025-10-06 07:00:00+00:00,17,29910,28970,3048,996,16702,2354,36,111,3296,18921,47,4868,349,6343,6415,10081,12156,18667,20933,-98,-1686,-3096,-2946,-719,-2457,-688,-3228,-1517,-216,-128,-354,-577,-1185,-1849,-5072,-6721,-3315,5492,-6047,6778,1903,4104,10624,-4101,1576,-4151,-152,-4937,-3447,-8468,-5285,-8424,-7830,2783,-2717,9600,-3953,-1438,-4663,1854,11341,-3666,4308,320,5488,4971,7075,7706,7940,5992,99.1,0.0,18520.32
2025-10-06 07:30:00+00:00,18,29531,28591,3049,963,16573,2337,25,69,3268,18781,58,4813,333,6267,6336,9947,12021,18489,20755,-102,-1703,-3160,-2975,-727,-2486,-688,-3293,-1535,-222,-132,-364,-593,-1213,-1892,-5173,-6841,-3318,5552,-6124,6843,1918,4165,10636,-4199,1624,-4158,-152,-4948,-3466,-8507,-5342,-8546,-8021,2787,-2702,9562,-3888,-1430,-4644,1839,11299,-3607,4260,304,5423,4911,6980,7628,7900,6006,99.0,0.0,18860.678
2025-10-06 08:00:00+00:00,19,29593,28576,3045,1144,16109,2410,22,47,3276,18305,4,4642,188,5949,6001,9540,11570,17948,20148,-102,-1684,-3219,-2957,-708,-2515,-766,-3351,-1531,-224,-132,-366,-605,-1248,-1938,-5265,-6929,-3318,5700,-6055,6953,1925,4169,10725,-4125,1625,-4159,-152,-4949,-3466,-8508,-5321,-8516,-7988,2783,-2520,9102,-3812,-1432,-4663,1770,10827,-3660,4090,159,5106,4576,6574,7180,7364,5406,80.0,0.0,18436.41
2025-10-06 08:30:00+00:00,20,28614,27597,3040,1124,16039,2402,2,26,3249,18208,3,4631,183,5916,5966,9439,11480,17831,20002,-101,-1643,-3211,-2897,-682,-2513,-762,-3340,-1501,-220,-131,-361,-602,-1251,-1939,-5251,-6881,-3310,5814,-6243,7270,1965,4326,10759,-4318,1749,-4160,-153,-4960,-3497,-8591,-5451,-8841,-8442,2787,-2416,9268,-3611,-1403,-4526,1777,10981,-3537,4097,155,5101,4589,6573,7237,7604,5757,98.95,0.0,19918.309
2025-10-06 09:00:00+00:00,21,27839,26739,2890,1122,15872,2352,0,27,3169,17892,3,4486,184,5695,5742,9187,11218,17574,19598,-99,-1592,-3189,-2820,-655,-2496,-843,-3317,-1476,-217,-129,-365,-605,-1248,-1930,-5224,-6827,-3318,5902,-6434,7459,1989,4466,10702,-4609,1857,-4176,-154,-4985,-3539,-8679,-5571,-9153,-8962,2645,-2310,9307,-3477,-1362,-4386,1643,10886,-3429,3968,157,4905,4407,6409,7105,7659,5788,98.95,0.0,20086.451
2025-10-06 09:30:00+00:00,22,27184,26084,2897,1122,15897,2356,0,30,2909,17712,0,4504,186,5721,5766,9234,11266,17534,19348,-98,-1531,-3166,-2740,-619,-2481,-856,-3292,-1456,-215,-128,-353,-593,-1235,-1913,-5199,-6781,-3324,5986,-6861,7617,2023,4571,10724,-5034,1939,-4183,-154,-4998,-3565,-8739,-5664,-9659,-9550,2658,-2228,9490,-3333,-1329,-4277,1405,10875,-3350,3999,159,4950,4463,6522,7252,7857,5870,37.01,0.0,21323.988
2025-10-06 10:00:00+00:00,23,26808,25305,2888,1130,16056,2369,1,34,2819,17309,0,4544,148,5729,5775,9268,11301,17655,18908,-98,-1548,-3159,-2749,-603,-2479,-1239,-3280,-1417,-214,-128,-351,-607,-1242,-1913,-5183,-6720,-3331,6102,-7133,7858,2052,4708,10280,-5845,2037,-4197,-155,-5033,-3561,-8741,-5703,-9991,-10519,2656,-2121,9837,-3153,-1289,-4146,939,10672,-3251,4054,122,4981,4511,6636,7404,8262,5825,98.5,0.0,22049.803
2025-10-06 10:30:00+00:00,24,26377,24874,2950,1144,16319,2232,4,38,2819,17508,0,4619,147,5814,5864,9359,11394,17891,19080,-97,-1507,-3190,-2740,-583,-2458,-1301,-3309,-1450,-252,-127,-388,-623,-1254,-1922,-5210,-6778,-3335,6156,-7242,7950,2073,4779,10295,-5950,2091,-4205,-156,-5045,-3582,-8785,-5769,-10157,-10736,2722,-2053,10204,-3198,-1265,-4073,953,10982,-3197,4137,122,5078,4621,6771,7563,8655,6215,97.9,0.0,22599.531
2025-10-06 11:00:00+00:00,25,26151,24700,2999,1162,16363,2392,9,40,2807,17411,0,4692,149,5911,5963,9469,11356,17916,18964,-95,-1485,-3325,-2764,-566,-2500,-1307,-3442,-1478,-411,-125,-545,-778,-1406,-2070,-5367,-6961,-3336,6188,-7427,8005,2093,4806,10387,-6269,2113,-4208,-156,-5050,-3590,-8803,-5943,-10359,-11094,2772,-2013,10290,-3001,-1251,-4042,999,10930,-3175,4213,124,5180,4728,6899,7551,8743,6188,-11.213790311565626,0.0,22572.557
2025-10-06 11:30:00+00:00,26,25835,24384,3002,1180,16302,2310,13,42,2791,17329,0,4710,147,5935,5989,9483,11369,17849,18875,-93,-1475,-3358,-2752,-558,-2504,-1325,-3472,-1405,-407,-123,-539,-771,-1395,-2078,-5403,-6922,-3339,6227,-7499,8133,2108,4857,10398,-6335,2153,-4214,-156,-5059,-3606,-8835,-5991,-10470,-11239,2778,-1955,10305,-3015,-1231,-3989,994,10929,-3135,4237,122,5213,4770,6945,7612,8791,6259,0.01,0.0,23332.031
2025-10-06 12:00:00+00:00,27,25453,23876,2993,1203,16213,2157,15,41,2752,17066,0,4708,145,5938,5993,9478,11366,17764,18618,-92,-1425,-3386,-2739,-532,-2489,-1466,-3498,-1426,-406,-122,-537,-785,-1424,-2087,-5489,-7028,-3344,6295,-7632,8258,2132,4939,10304,-6622,2218,-4224,-157,-5074,-3631,-8887,-6082,-10664,-11653,2774,-1868,10338,-3059,-1204,-3908,904,10796,-3071,4245,121,5231,4799,6992,7685,8891,6259,98.5,0.0,23472.83
2025-10-06 12:30:00+00:00,28,25237,23660,2980,1216,16093,2153,15,38,2766,16928,0,4693,144,5918,5974,9458,11342,17663,18499,-91,-1412,-3305,-2718,-525,-2477,-1486,-3432,-1416,-403,-121,-537,-783,-1405,-2076,-5385,-6928,-3346,6322,-7729,8310,2143,4974,10350,-6722,2244,-4228,-157,-5080,-3641,-8909,-6127,-10804,-11821,2763,-1828,10270,-3017,-1193,-3876,927,10714,-3044,4234,120,5217,4790,6994,7694,8869,6250,98.5,0.0,23799.957
2025-10-06 13:00:00+00:00,29,25484,23796,2959,1233,16094,2234,11,32,2783,16909,0,4672,141,5888,5946,9409,11396,17688,18503,-91,-1351,-3069,-2483,-519,-2409,-1313,-3384,-1314,-198,-121,-327,-559,-1186,-1835,-4984,-6614,-3344,6312,-7593,8283,2135,4952,10443,-6373,2227,-4225,-157,-5076,-3634,-8887,-5995,-10647,-11435,2740,-1828,10239,-2965,-1204,-3904,1033,10456,-3061,4210,117,5183,4755,6931,7727,8844,5981,98.5,0.0,22939.406
2025-10-06 13:30:00+00:00,30,25644,23956,2935,1239,16039,2529,11,28,2793,16838,0,4648,139,5856,5915,9360,11348,17678,18477,-91,-1348,-3109,-2470,-522,-2402,-1276,-3424,-1313,-198,-121,-328,-558,-1192,-1839,-5017,-6646,-3343,6293,-7557,8250,2128,4926,10437,-6335,2207,-4222,-157,-5072,-3627,-8870,-5971,-10592,-11357,2715,-1842,10145,-2705,-1212,-3934,1037,10344,-3081,4183,115,5147,4717,6865,7655,8776,5874,95.0,0.0,23267.604
2025-10-06 14:00:00+00:00,31,26515,24466,2935,1386,16015,3271,173,157,2767,16857,0,4650,134,5848,5910,9367,11322,17909,18751,-91,-1373,-3000,-2470,-544,-2400,-1045,-3816,-1307,-198,-121,-327,-556,-1173,-1818,-4887,-7011,-3338,6233,-7435,8145,2115,4831,10492,-5700,2143,-4214,-156,-5048,-3593,-8809,-5917,-10401,-10590,2710,-1760,9998,-2072,-1075,-3887,1134,9731,-3146,4176,109,5124,4687,6820,7552,8821,5388,88.16,0.0,22297.43
2025-10-06 14:30:00+00:00,32,27894,25845,2919,1662,16085,3919,444,198,2767,16956,0,4623,135,5817,5882,9405,11357,18054,18925,-90,-1409,-3013,-2515,-558,-2424,-1023,-3833,-1333,-196,-120,-329,-556,-1180,-1831,-4929,-7082,-3326,6062,-7106,7855,2048,4607,10445,-5351,1970,-4187,-155,-5008,-3525,-8669,-5709,-9913,-9906,2682,-1657,9736,-1719,-873,-4070,1087,9475,-3319,4122,109,5053,4591,6718,7379,8464,4863,71.19393358160343,0.0,20210.088
2025-10-06 15:00:00+00:00,33,30360,27093,2934,2068,16492,4582,842,360,3062,17579,8,4636,140,5833,5903,9512,11531,18746,19841,-88,-1463,-3039,-2582,-588,-2440,-2000,-4100,-1364,-193,-118,-320,-553,-1197,-1852,-4971,-7395,-3315,5907,-6749,7590,1984,4405,9369,-4736,1812,-4164,-153,-4972,-3464,-8550,-5458,-9417,-8994,2686,-1409,9842,-1323,-538,-4110,360,9539,-3469,4112,112,5033,4551,6698,7364,8702,4908,63.99256634944489,0.0,18366.332
2025-10-06 15:30:00+00:00,34,31781,28514,2980,2082,17107,4869,859,455,3297,18384,9,4700,146,5908,5982,9650,11667,19695,20981,-88,-1510,-3050,-2653,-611,-2459,-2006,-4112,-1382,-192,-118,-318,-557,-1201,-1860,-4996,-7440,-3320,5734,-6427,7201,1917,4175,9321,-4393,1633,-4155,-152,-4949,-3413,-8423,-5262,-8920,-8296,2719,-1574,10115,-1340,-592,-4245,547,9979,-3647,4149,117,5067,4560,6691,7286,9134,5328,70.99472856765702,0.0,16851.26
2025-10-06 16:00:00+00:00,35,33729,30255,3049,2058,18392,5263,865,452,3172,19801,20,4797,231,6267,6337,10313,12334,21424,22853,-88,-1567,-3080,-2743,-647,-2482,-2161,-4201,-1401,-193,-118,-320,-563,-1218,-1884,-5077,-7599,-3323,5528,-6030,6751,1839,3893,9011,-3913,1414,-4141,-150,-4917,-3346,-8264,-5018,-8310,-7382,2772,-1817,10980,-1319,-673,-4530,212,10891,-3855,4213,200,5375,4830,7176,7690,10229,6260,112.47,0.0,13949.141
2025-10-06 16:30:00+00:00,36,34932,31458,3004,2051,18730,5292,869,450,3323,20140,36,4757,361,6326,6400,10591,12622,21760,23206,-86,-1608,-3070,-2801,-671,-2489,-2166,-4194,-1423,-189,-116,-313,-556,-1206,-1871,-5077,-7623,-3312,5378,-6005,6399,1781,3698,8971,-3874,1262,-4124,-149,-4888,-3293,-8147,-4842,-8137,-7043,2716,-1976,11028,-1547,-729,-4727,322,10920,-3991,4150,329,5399,4834,7331,7796,10127,6003,135.0,0.0,12605.255
2025-10-06 17:00:00+00:00,37,35754,32240,3005,1627,19246,4748,898,532,2767,20679,128,4947,354,6615,6694,10988,13038,22570,24132,-86,-1626,-3085,-2831,-683,-2485,-2169,-4249,-1442,-190,-116,-315,-559,-1213,-1886,-5093,-7700,-3255,4706,-6119,5666,1737,3571,8176,-3534,1164,-4059,-148,-4846,-3235,-8048,-4704,-8167,-6519,2710,-2498,11356,-2258,-739,-4772,-261,11219,-3997,4325,321,5666,5090,7649,8094,10653,6494,142.19747317592592,1e-07,10738.809
2025-10-06 17:30:00+00:00,38,36025,32511,3021,1614,19369,4715,899,526,2776,20791,165,4965,353,6626,6705,11018,13116,22700,24287,-88,-1669,-3134,-2902,-705,-2500,-2172,-4300,-1470,-192,-118,-319,-567,-1234,-1919,-5156,-7792,-3253,4681,-6140,5617,1732,3527,8173,-3562,1130,-4054,-148,-4838,-3221,-8020,-4663,-8170,-6495,2724,-2545,11413,-2349,-752,-4822,-261,11262,-3994,4338,320,5669,5087,7651,8131,10684,6511,145.0,1e-07,10675.777
2025-10-06 18:00:00+00:00,39,35505,32800,3008,1257,19468,4296,885,521,1977,20894,116,4942,353,6603,6681,10951,13020,22499,24041,-87,-1690,-3132,-2944,-717,-2466,-1764,-3956,-1485,-192,-117,-318,-565,-1227,-1912,-5159,-7470,-3250,4274,-6174,5176,1700,3417,7797,-3944,1094,-4047,-148,-4810,-3242,-8025,-4685,-8179,-6816,2708,-2939,11443,-2830,-780,-4874,-664,11633,-4080,4309,320,5637,5049,7554,7992,10378,6462,136.96,3e-07,9777.363
2025-10-06 18:30:00+00:00,40,34727,32022,2995,1255,19432,4241,887,485,1952,20858,49,4915,357,6588,6666,10958,13000,22419,23894,-84,-1666,-3087,-2904,-707,-2413,-1759,-3911,-1471,-185,-114,-307,-548,-1194,-1875,-5101,-7396,-3257,4373,-6316,5346,1741,3543,7823,-4104,1192,-4062,-148,-4833,-3280,-8105,-4802,-8423,-7177,2702,-2843,11594,-2719,-739,-4784,-663,11797,-4049,4297,324,5645,5072,7641,8089,10581,6709,115.0,1e-07,10545.987
2025-10-06 19:00:00+00:00,41,34046,31058,2990,1312,19130,4211,880,449,1927,20564,6,4732,364,6322,6402,10699,12729,22025,23465,-82,-1625,-3014,-2833,-689,-2349,-1817,-3995,-1435,-180,-112,-300,-534,-1161,-1831,-4995,-7411,-3266,4645,-6592,5713,1792,3700,8001,-4236,1314,-4080,-149,-4861,-3328,-8203,-4988,-8816,-7549,2706,-2664,11525,-2542,-698,-4663,-718,11591,-3970,4132,332,5407,4856,7480,7964,10538,6609,107.16,0.0,12098.798
2025-10-06 19:30:00+00:00,42,32700,29712,2979,1292,19124,4183,869,449,1923,20573,4,4703,359,6291,6372,10677,12673,21972,23426,-79,-1568,-2919,-2742,-664,-2269,-1808,-3895,-1388,-175,-109,-292,-514,-1124,-1771,-4848,-7213,-3278,4811,-6974,5999,1856,3918,8047,-4643,1483,-4106,-153,-4902,-3396,-8377,-5228,-9380,-8308,2707,-2515,11843,-2282,-642,-4445,-676,11946,-3803,4129,329,5415,4892,7595,8111,10975,7253,109.76,0.0,13653.677
2025-10-06 20:00:00+00:00,43,31329,28422,2947,1072,18828,3959,858,369,1628,20288,3,4661,224,6019,6099,10411,12408,20769,22233,-76,-1496,-2781,-2626,-633,-2188,-1770,-3699,-1330,-168,-106,-282,-488,-1049,-1669,-4633,-6881,-3290,4771,-7198,6079,1921,4127,7826,-4945,1646,-4130,-147,-4932,-3452,-8502,-5416,-9765,-8936,2687,-2572,11858,-2230,-588,-4316,-899,12046,-3641,4111,195,5180,4682,7461,8041,10241,6767,-7.77,0.0,14488.264
2025-10-06 20:30:00+00:00,44,29722,26815,2951,1067,18645,3948,857,151,1261,19660,0,4659,227,6026,6107,10436,12433,20345,21359,-73,-1430,-2729,-2516,-603,-2109,-1759,-3642,-1274,-160,-103,-270,-463,-1006,-1604,-4495,-6682,-3304,4973,-7588,6423,2001,4387,7880,-5365,1848,-4161,-149,-4979,-3531,-8666,-5658,-10355,-9758,2705,-2375,12062,-1897,-509,-4274,-1212,11832,-3442,4140,200,5234,4769,7650,8308,10402,6707,102.5,0.0,15356.028
2025-10-06 21:00:00+00:00,45,27963,25438,2948,1058,17708,3370,857,24,726,18359,0,4659,192,6003,6084,10448,12385,19415,20065,-69,-1387,-2536,-2435,-577,-2023,-1595,-3190,-1212,-152,-99,-257,-434,-926,-1496,-4228,-6094,-3317,5116,-7730,6691,2070,4609,8186,-5793,2022,-4187,-150,-5019,-3598,-8806,-5926,-10668,-10532,2715,-2235,11457,-2206,-440,-4178,-1546,11138,-3268,4166,166,5251,4813,7802,8468,9974,6364,64.2,0.0,14853.178
2025-10-06 21:30:00+00:00,46,26622,24097,2932,616,17252,2379,419,27,487,17909,0,4652,192,5983,6063,10470,12407,18946,19604,-65,-1341,-2505,-2348,-567,-1926,-1585,-3156,-1166,-145,-95,-247,-410,-916,-1456,-4153,-5970,-3329,5283,-8035,6977,2135,4826,8232,-6122,2191,-4213,-151,-5058,-3664,-8943,-6129,-11124,-11183,2711,-2508,11324,-2910,-811,-3958,-1739,11033,-3099,4185,167,5270,4858,7961,8693,9993,6583,98.5,0.0,15568.058
2025-10-06 22:00:00+00:00,47,23307,22705,2524,259,15010,1221,65,21,290,15485,0,4260,196,5488,5571,10011,10678,16706,17181,-64,-1241,-2275,-2213,-522,-1837,-185,-2370,-1109,-141,-94,-241,-392,-815,-1332,-3924,-5128,-3315,5504,-9955,7295,2200,5147,9584,-8617,2256,-4228,-153,-5156,-3826,-9179,-7703,-12990,-13690,2315,-2665,9418,-3745,-1095,-3738,-499,9517,-2924,3819,173,4815,4434,7644,7174,8158,5314,102.45,0.0,17111.256
2025-10-06 22:30:00+00:00,48,22360,21750,2563,191,15061,684,0,14,271,15318,0,4319,194,5549,5633,10109,10776,16764,17020,-61,-1199,-2179,-2156,-505,-1750,-176,-2270,-1063,-137,-91,-234,-374,-772,-1268,-3773,-4928,-3324,5625,-10203,7501,2248,5302,9616,-8883,2376,-4246,-154,-5184,-3873,-9276,-7847,-13343,-14182,2363,-2612,9699,-4078,-1112,-3590,-486,9595,-2804,3896,172,4904,4543,7840,7416,8555,5629,99.0,0.0,19417.734
2025-10-06 23:00:00+00:00,1,24365,21030,2942,761,16315,995,0,428,1300,16594,0,4787,258,6169,6266,10774,12487,18066,18344,-58,-1147,-2050,-2041,-486,-1643,-1970,-3102,-1011,-129,-88,-223,-355,-729,-1171,-3460,-5522,-3376,6241,-9498,7458,2263,5425,8949,-7189,2499,-4183,-158,-6204,-4855,-10192,-7474,-12666,-12638,2748,-1952,11126,-3612,-1076,-3060,-1237,10091,-2713,4378,236,5545,5211,8578,9236,10229,6463,98.9,0.0,21219.14
2025-10-06 23:30:00+00:00,2,23839,20504,2945,754,16366,860,0,423,1304,16656,0,4802,257,6181,6281,10795,12506,18129,18418,-56,-1108,-1951,-1982,-470,-1543,-1967,-3001,-977,-125,-86,-217,-339,-684,-1097,-3313,-5339,-3381,6307,-9669,7450,2290,5510,8967,-7371,2565,-4193,-159,-6219,-4881,-10279,-7594,-12903,-12954,2756,-1893,11304,-3635,-1050,-2980,-1215,10289,-2647,4403,236,5572,5252,8653,9334,10484,6804,95.9,0.0,22032.178
2025-10-07 00:00:00+00:00,3,24041,20300,2938,648,16424,721,0,423,1134,16724,0,4800,220,6141,6244,10806,12554,18196,18497,-57,-1107,-1938,-1981,-469,-1512,-2145,-2972,-967,-133,-87,-226,-343,-671,-1081,-3562,-5563,-3383,6207,-9680,7340,2300,5543,8664,-7402,2591,-4197,-159,-6225,-4891,-10299,-7585,-12729,-12826,2751,-1973,11411,-3730,-1040,-2947,-1533,10424,-2621,4405,199,5538,5225,8684,9413,10358,6735,95.9,0.0,22140.672
2025-10-07 00:30:00+00:00,4,24196,20450,2947,645,16529,717,0,423,1134,16838,0,4802,219,6144,6249,10872,12619,18306,18615,-56,-1106,-1909,-1975,-467,-1491,-2145,-2942,-959,-132,-86,-224,-336,-652,-1057,-3529,-5521,-3381,6184,-9645,7306,2293,5519,8659,-7367,2572,-4194,-159,-6220,-4883,-10284,-7563,-12670,-12747,2758,-1995,11480,-3766,-1048,-2971,-1538,10500,-2640,4404,198,5536,5222,8735,9456,10409,6772,74.57,0.0,21946.541
2025-10-07 01:00:00+00:00,5,24248,20320,2935,813,16605,887,0,423,1396,16948,0,4786,219,6125,6232,10905,12652,18387,18729,-57,-1097,-1992,-1967,-465,-1478,-2240,-3080,-957,-134,-87,-227,-336,-699,-1103,-3726,-5771,-3383,6374,-9677,7510,2301,5540,8933,-7347,2589,-4196,-159,-6224,-4890,-10295,-7580,-12589,-12631,2748,-1810,11587,-3568,-1041,-2950,-1269,10588,-2623,4390,198,5521,5212,8781,9508,10408,6768,61.6,0.0,23210.81
2025-10-07 01:30:00+00:00,6,23946,19880,2914,813,16658,886,0,423,1392,17041,0,4764,218,6103,6210,10908,12656,18443,18825,-57,-1088,-2033,-1960,-462,-1468,-2260,-3120,-990,-144,-87,-270,-378,-757,-1158,-3913,-5990,-3387,6432,-9854,7607,2326,5611,8949,-7538,2644,-4205,-160,-6237,-4911,-10377,-7684,-12702,-12815,2731,-1755,11746,-3475,-1019,-2879,-1258,10794,-2568,4377,198,5512,5211,8829,9579,10486,6948,69.97,0.0,23649.86
2025-10-07 02:00:00+00:00,7,23469,19464,2892,577,16668,651,0,423,1039,17066,0,4740,216,6077,6184,10913,12621,18452,18850,-56,-1211,-2416,-2221,-504,-1515,-2273,-3477,-1050,-338,-86,-470,-579,-988,-1435,-4432,-6543,-3390,6227,-10011,7443,2352,5642,8668,-7744,2695,-4213,-160,-6247,-4947,-10435,-7802,-12911,-13124,2712,-1938,11857,-3621,-998,-2811,-1577,10966,-2515,4361,196,5498,5206,8877,9606,10647,7225,66.4,0.0,24216.898
2025-10-07 02:30:00+00:00,8,23175,19171,2861,579,16688,658,0,423,1031,17102,0,4700,218,6036,6140,10856,12563,18470,18885,-55,-1217,-2432,-2227,-512,-1523,-2347,-3485,-1032,-335,-85,-475,-586,-950,-1397,-4440,-6525,-3393,6279,-10179,7520,2381,5689,8678,-7918,2731,-4218,-160,-6256,-4961,-10465,-7878,-13118,-13373,2684,-1900,11947,-3552,-984,-2764,-1575,11078,-2479,4326,198,5466,5176,8850,9593,10773,7410,84.11,0.0,25348.664
2025-10-07 03:00:00+00:00,9,22911,18912,2821,335,16649,411,0,423,726,17152,0,4647,216,5981,6084,10758,12503,18417,18920,-55,-1169,-2170,-2087,-465,-1476,-2213,-3256,-970,-334,-85,-425,-536,-857,-1258,-4070,-6127,-3395,6075,-10219,7386,2403,5731,8424,-7922,2764,-4223,-161,-6263,-4974,-10491,-7877,-13193,-13445,2646,-2111,11971,-3743,-971,-2722,-1827,11154,-2446,4278,197,5418,5133,8778,9572,10815,7537,65.4,0.0,25654.883
2025-10-07 03:30:00+00:00,10,22755,18900,2755,334,16476,408,0,423,720,17105,0,4566,213,5892,5992,10585,12329,18219,18847,-55,-1192,-2097,-2147,-471,-1524,-2197,-3185,-1005,-197,-85,-288,-404,-785,-1187,-3861,-5954,-3395,6077,-10272,7747,2404,5733,8424,-7976,2766,-4223,-161,-6263,-4974,-10542,-7929,-13392,-13646,2580,-2110,11801,-3744,-970,-2720,-1833,11110,-2444,4197,194,5329,5041,8606,9400,10766,7615,64.53,0.0,26032.738
2025-10-07 04:00:00+00:00,11,23496,19173,2698,129,16322,268,0,423,240,17718,0,4485,209,5800,5898,10433,11996,18048,19444,-58,-1358,-2060,-2256,-480,-1633,-2704,-3164,-1050,-130,-88,-223,-348,-708,-1120,-3406,-5560,-3393,5721,-10390,7942,2414,5693,7126,-8079,2752,-4218,-160,-6255,-4961,-10514,-8068,-13931,-14157,2521,-2562,11581,-4154,-984,-2764,-2940,11640,-2479,4111,189,5229,4934,8426,9025,10887,8452,59.06216328367926,0.0,25228.646
2025-10-07 04:30:00+00:00,12,24516,20193,2568,159,16347,594,8,423,626,18688,0,4337,202,5639,5733,10181,11742,18061,20402,-63,-1430,-2173,-2367,-508,-1784,-2714,-3283,-1056,-139,-93,-238,-374,-813,-1253,-3581,-5747,-3384,5593,-10194,7726,2363,5527,7091,-7869,2625,-4249,-159,-6276,-4961,-10460,-7964,-13610,-13693,2382,-2660,11360,-4046,-1027,-2929,-2589,12348,-2607,3944,181,5039,4719,8070,8617,10529,8893,89.45,0.0,24476.828
2025-10-07 05:00:00+00:00,13,27433,21868,2433,351,16454,1866,179,442,1180,19505,7,4165,232,5489,5579,9942,11426,18331,21389,-79,-2014,-2385,-3031,-556,-1972,-3440,-3483,-1165,-164,-100,-270,-445,-884,-1368,-3922,-6186,-3369,4862,-9818,6851,2262,5253,6306,-7492,2459,-4217,-158,-6227,-4879,-10293,-7792,-13080,-12994,2232,-3146,11063,-3600,-939,-3182,-2820,12756,-2811,3740,210,4840,4483,7660,8048,10189,9052,22.82424411692876,0.0,21626.654
2025-10-07 05:30:00+00:00,14,29353,23788,2335,568,16268,3258,447,447,1347,19545,47,3998,223,5345,5429,9744,11233,18897,22221,-80,-2135,-2586,-3254,-609,-2132,-3457,-3694,-1277,-175,-109,-292,-469,-962,-1491,-4255,-6640,-3351,4241,-9352,6092,2164,4941,6241,-6995,2217,-4181,-156,-6172,-4785,-10098,-7503,-12389,-12029,2116,-3171,10415,-2619,-767,-3488,-2718,12302,-3013,3537,199,4641,4239,7267,7566,10056,8911,70.0,0.0,19745.932
2025-10-07 06:00:00+00:00,15,31811,26294,2156,1108,16423,4531,889,513,1407,19788,125,3915,223,5373,5451,9691,11372,19777,23268,-89,-2081,-2818,-3250,-660,-2273,-3612,-3935,-1388,-196,-119,-324,-524,-1071,-1647,-4630,-7135,-3329,4274,-8612,5899,2036,4502,5965,-6216,1910,-4133,-153,-6099,-4654,-9834,-6930,-11347,-10640,1915,-2785,9966,-1720,-451,-3828,-2882,11902,-3251,3406,196,4596,4138,6958,7326,10024,8688,110.0,0.0,17323.66
2025-10-07 06:30:00+00:00,16,33317,27800,1949,1117,16020,4564,904,526,1468,19346,154,3434,337,4947,5024,9165,10843,19413,22893,-97,-2152,-2985,-3368,-692,-2378,-3621,-4109,-1470,-212,-127,-348,-564,-1149,-1757,-4888,-7482,-3315,4085,-8231,5574,1961,4260,5914,-5809,1720,-4104,-152,-6055,-4580,-9680,-6703,-10791,-9867,1694,-2966,9200,-2009,-511,-4059,-2872,11072,-3412,2896,309,4126,3637,6278,6570,9112,7550,110.0,0.0,15886.704
